Price,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Turbo,ID
44843,HYUNDAI,H1,2017,Universal,True,Diesel,2.5,105743,4.0,Automatic,Front,5,Left,False,10445
12544,VOLKSWAGEN,Jetta,2013,Sedan,True,Petrol,2.5,103000,5.0,Automatic,Front,5,Left,False,10447
9543,CHEVROLET,Spark,2015,Hatchback,True,Petrol,1.0,101512,4.0,Automatic,Front,5,Left,False,10448
7840,MITSUBISHI,Pajero IO,1999,Jeep,False,Petrol,1.8,198000,4.0,Automatic,4x4,5,Left,False,10449
5425,SSANGYONG,Kyron,2008,Jeep,True,Diesel,2.0,98329,4.0,Automatic,Front,5,Left,False,10450
34184,MERCEDES-BENZ,ML 350,2014,Jeep,True,Diesel,3.0,238448,6.0,Automatic,4x4,5,Left,False,10451
11917,OPEL,Zafira,2005,Universal,False,Petrol,2.2,100000,4.0,Automatic,Front,5,Left,False,10452
37730,HYUNDAI,Santa FE,2016,Jeep,True,Diesel,2.0,161052,4.0,Automatic,Front,5,Left,False,10453
26657,HYUNDAI,Elantra,2017,Sedan,False,Petrol,2.0,32000,4.0,Tiptronic,Front,5,Left,False,10454
18817,HYUNDAI,Veloster,2012,Hatchback,True,Petrol,1.6,122000,4.0,Tiptronic,Front,3,Left,False,10456
11290,HYUNDAI,Accent,2011,Sedan,True,Petrol,1.6,42211,4.0,Automatic,Front,5,Left,False,10457
17249,HYUNDAI,Sonata,2012,Sedan,False,Petrol,2.4,86000,6.0,Automatic,Front,5,Left,False,10458
4077,VOLKSWAGEN,Jetta,1999,Sedan,False,CNG,2.0,250000,4.0,Automatic,Front,5,Left,False,10459
10349,TOYOTA,Vitz,2005,Sedan,False,Petrol,1.3,180000,4.0,Automatic,Front,5,Right,False,10460
12858,TOYOTA,Aqua,2012,Hatchback,False,Hybrid,1.5,139000,4.0,Automatic,Front,5,Right,False,10462
16778,HYUNDAI,H1,2010,Minivan,True,Diesel,2.5,55857,4.0,Automatic,Front,5,Left,False,10463
6896,MERCEDES-BENZ,Vaneo,2005,Minivan,False,LPG,1.9,189000,4.0,Tiptronic,Front,5,Left,False,10464
10976,DODGE,Durango,2004,Jeep,False,LPG,4.7,241600,8.0,Automatic,4x4,5,Left,False,10465
16935,HYUNDAI,Sonata,2017,Sedan,True,LPG,2.0,238025,4.0,Automatic,Front,5,Left,False,10466
37633,BMW,528,2012,Sedan,True,Petrol,2.0,144000,4.0,Automatic,Rear,5,Left,True,10467
56450,LAND ROVER,Land Rover Sport,2012,Jeep,True,Petrol,5.0,165000,12.0,Tiptronic,4x4,5,Left,False,10468
20385,MERCEDES-BENZ,R 350,2011,Jeep,True,Diesel,3.0,85294,6.0,Automatic,4x4,5,Left,False,10469
56371,HYUNDAI,Tucson,2018,Jeep,True,Petrol,1.6,32130,4.0,Automatic,Front,5,Left,False,10470
10349,SSANGYONG,REXTON,2009,Jeep,True,Diesel,2.7,74277,4.0,Automatic,Front,5,Left,False,10471
24775,FORD,Focus,2017,Sedan,False,Petrol,1.5,2700,4.0,Automatic,Front,5,Left,True,10472
29479,MERCEDES-BENZ,C 250,2013,Sedan,True,Petrol,1.8,134000,4.0,Tiptronic,Rear,5,Left,False,10473
1490,HYUNDAI,Sonata,2015,Sedan,True,Petrol,2.4,176688,4.0,Automatic,Front,5,Left,False,10474
3500,AUDI,A6,1998,Sedan,False,Petrol,2.8,150000,4.0,Tiptronic,Front,5,Right,False,10475
7840,HONDA,FIT,2005,Hatchback,False,Petrol,1.3,160250,4.0,Variator,Front,5,Right,False,10476
10349,NISSAN,Tiida,2004,Hatchback,False,Petrol,1.5,147000,4.0,Automatic,4x4,5,Left,False,10477
3450,FORD,Fusion,2014,Sedan,True,Hybrid,2.0,135451,4.0,Automatic,Front,5,Left,False,10478
22894,KIA,Sorento,2018,Sedan,True,Petrol,3.3,49646,6.0,Automatic,Front,5,Left,False,10479
23408,HYUNDAI,Santa FE,2010,Jeep,True,Diesel,2.0,151000,4.0,Automatic,Front,5,Left,False,10480
29006,HYUNDAI,Tucson,2016,Jeep,True,Diesel,2.0,18071,4.0,Automatic,Front,5,Left,False,10481
11770,HYUNDAI,Sonata,2011,Sedan,True,Petrol,2.0,56554,4.0,Automatic,Front,5,Left,False,10482
862,CHEVROLET,Volt,2014,Jeep,True,Hybrid,1.4,133195,4.0,Automatic,Front,5,Left,False,10484
12544,MERCEDES-BENZ,C 230,2006,Sedan,True,Petrol,2.4,250000,6.0,Automatic,Rear,5,Left,False,10485
9252,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,586667,4.0,Automatic,Front,5,Left,False,10486
26149,HYUNDAI,Elantra,2015,Sedan,True,Diesel,1.6,80377,4.0,Automatic,Front,5,Left,False,10488
11300,SUBARU,Forester,2010,Jeep,False,Petrol,2.5,182000,4.0,Tiptronic,4x4,5,Left,False,10489
10506,HYUNDAI,Sonata,2014,Sedan,True,Hybrid,2.4,89000,4.0,Automatic,Front,5,Left,False,10490
8467,HYUNDAI,Sonata,2014,Sedan,True,LPG,2.0,679836,4.0,Automatic,Front,5,Left,False,10491
2352,AUDI,Q7,2011,Sedan,True,Diesel,3.0,232554,6.0,Automatic,4x4,5,Left,False,10492
19416,CHEVROLET,Orlando,2012,Jeep,True,Diesel,2.0,152587,4.0,Automatic,Front,5,Left,False,10493
1411,VOLKSWAGEN,Golf,2015,Hatchback,True,Petrol,1.8,219232,4.0,Automatic,Front,5,Left,False,10494
862,LEXUS,GX 470,2008,Jeep,True,Petrol,4.7,263190,8.0,Automatic,4x4,5,Left,False,10495
1725,HYUNDAI,Elantra,2014,Sedan,True,Petrol,1.8,107155,4.0,Automatic,Front,5,Left,False,10496
43592,TOYOTA,RAV 4,2017,Jeep,False,Petrol,2.5,11000,6.0,Tiptronic,4x4,5,Left,False,10498
4500,SKODA,Fabia,2007,Hatchback,False,Petrol,1.2,1000,4.0,Manual,Front,5,Left,False,10499
3136,HYUNDAI,Elantra,2018,Sedan,True,Petrol,2.0,30333,4.0,Automatic,Front,5,Left,False,10500
6899,MERCEDES-BENZ,E 220,2000,Sedan,False,Diesel,2.2,320000,4.0,Manual,Rear,5,Left,True,10501
12544,TOYOTA,Prius,2007,Hatchback,True,Hybrid,1.5,193000,4.0,Automatic,Front,5,Left,False,10502
11604,MITSUBISHI,Pajero,1997,Jeep,False,Petrol,3.5,368000,6.0,Automatic,4x4,5,Left,False,10503
706,MERCEDES-BENZ,E 350,2008,Sedan,True,Diesel,3.5,122874,6.0,Automatic,Rear,5,Left,False,10504
13485,FORD,Focus,2012,Sedan,True,Petrol,2.0,117000,4.0,Tiptronic,Front,5,Left,False,10505
22580,TOYOTA,Prius personna,2014,Hatchback,True,Petrol,1.8,135000,4.0,Variator,Front,5,Left,False,10506
16621,TOYOTA,RAV 4,2005,Hatchback,False,Petrol,2.4,273094,4.0,Automatic,Front,5,Left,False,10507
3293,LEXUS,RX 350,2015,Jeep,True,Petrol,3.5,71939,6.0,Automatic,4x4,5,Left,False,10509
10036,TOYOTA,Aqua,2012,Sedan,False,Hybrid,1.5,13000,4.0,Automatic,Front,5,Right,False,10510
14113,AUDI,S3,2016,Sedan,True,Petrol,2.0,61410,4.0,Automatic,4x4,5,Left,False,10511
36899,HYUNDAI,H1,2016,Minivan,True,Diesel,2.5,119098,4.0,Automatic,Front,5,Left,False,10512
784,LEXUS,NX 200,2015,Jeep,True,Petrol,2.0,109336,4.0,Automatic,4x4,5,Left,False,10513
15994,JEEP,Liberty,2010,Jeep,False,Petrol,3.7,228800,6.0,Automatic,4x4,5,Left,False,10514
30517,HYUNDAI,H1,2014,Minivan,True,Diesel,2.5,151854,4.0,Automatic,Front,5,Left,False,10515
7840,MERCEDES-BENZ,CLK 320,1998,Coupe,True,CNG,3.2,111111,6.0,Automatic,Rear,3,Left,False,10516
16935,BMW,X5,2010,Jeep,True,Petrol,3.0,17000,6.0,Tiptronic,4x4,5,Left,False,10518
6272,VOLKSWAGEN,Golf 4,2003,Hatchback,False,Petrol,2.0,250000,4.0,Automatic,Front,5,Left,False,10519
69935,LEXUS,GX 470,2015,Jeep,True,Petrol,4.6,273493,8.0,Automatic,4x4,5,Left,False,10520
17876,HYUNDAI,Elantra,2013,Sedan,True,Petrol,1.8,117000,4.0,Tiptronic,Front,5,Left,False,10521
13877,HYUNDAI,Accent,2012,Sedan,True,Petrol,1.4,108931,4.0,Automatic,Front,5,Left,False,10522
4077,CHEVROLET,Captiva,2007,Jeep,True,Diesel,2.0,55790,4.0,Automatic,Front,5,Left,False,10523
2666,AUDI,Q7,2014,Jeep,True,Petrol,3.0,85328,6.0,Automatic,4x4,5,Left,False,10524
13172,OPEL,Astra,2009,Universal,False,Diesel,1.7,166000,4.0,Manual,Front,5,Left,True,10525
14454,HYUNDAI,Elantra,2011,Sedan,True,Petrol,1.6,140000,4.0,Automatic,Front,5,Left,False,10526
15681,VOLKSWAGEN,Passat,2013,Sedan,False,Petrol,2.5,156000,5.0,Tiptronic,Front,5,Left,False,10527
14113,BMW,325,2009,Sedan,False,Petrol,3.0,180000,6.0,Tiptronic,Rear,5,Left,False,10528
24709,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,155000,4.0,Automatic,Front,5,Left,False,10530
47042,CHEVROLET,Camaro,2011,Sedan,True,Petrol,3.6,127000,6.0,Automatic,Rear,3,Left,False,10531
10663,TOYOTA,RAV 4,2001,Jeep,True,Petrol,2.0,216000,4.0,Manual,4x4,5,Right,False,10532
21953,MERCEDES-BENZ,S 320,2007,Sedan,True,Diesel,3.0,220000,6.0,Tiptronic,Rear,5,Left,True,10533
14113,FORD,Transit,1998,Microbus,False,Diesel,2.5,222000,4.0,Manual,Rear,5,Left,True,10534
14113,TOYOTA,Prius,2008,Sedan,True,Petrol,1.5,150000,4.0,Automatic,Front,5,Left,False,10535
61471,HONDA,Civic,2017,Hatchback,True,Petrol,1.5,41018,4.0,Automatic,Front,5,Left,False,10536
862,SUBARU,Forester,2007,Jeep,True,Petrol,2.5,311206,4.0,Automatic,4x4,5,Left,False,10537
19601,TOYOTA,Prius C,2012,Hatchback,False,Hybrid,1.5,68000,4.0,Automatic,Front,5,Left,False,10538
24327,SSANGYONG,Korando,2014,Jeep,True,Diesel,2.0,158423,4.0,Automatic,Front,5,Left,False,10539
18158,VOLKSWAGEN,Passat SE,2012,Sedan,True,Petrol,2.5,127000,5.0,Tiptronic,Front,5,Left,False,10540
16621,NISSAN,Juke,2014,Sedan,False,Petrol,1.8,93000,4.0,Automatic,Front,5,Left,False,10541
13172,NISSAN,X-Trail,2004,Jeep,True,CNG,2.0,190000,4.0,Automatic,4x4,5,Right,False,10542
1254,SUBARU,Impreza,2013,Sedan,True,Petrol,2.0,275530,4.0,Automatic,4x4,5,Left,False,10543
43128,HYUNDAI,Santa FE,2016,Jeep,True,Diesel,2.0,116365,4.0,Automatic,Front,5,Left,False,10544
64823,HYUNDAI,Tucson,2018,Jeep,True,Diesel,2.0,29545,4.0,Automatic,Front,5,Left,False,10546
4077,LEXUS,GX 460,2012,Sedan,True,Petrol,4.6,150909,8.0,Automatic,4x4,5,Left,False,10547
11200,BMW,525,2005,Sedan,True,Petrol,3.0,246000,4.0,Automatic,Rear,5,Left,False,10548
39201,INFINITI,FX35,2011,Jeep,True,Petrol,3.5,160000,6.0,Tiptronic,Rear,5,Left,False,10549
48610,TOYOTA,Highlander,2012,Jeep,True,Hybrid,3.5,178000,6.0,Automatic,4x4,5,Left,False,10550
23082,HONDA,FIT,2013,Hatchback,True,Hybrid,1.5,87000,4.0,Automatic,Front,5,Left,False,10552
20171,HYUNDAI,Tucson,2011,Jeep,True,Diesel,2.0,191668,4.0,Automatic,Front,5,Left,False,10553
10663,SUBARU,Forester,2015,Jeep,True,Petrol,2.5,81058,4.0,Automatic,4x4,5,Left,False,10555
6500,MAZDA,Demio,2014,Hatchback,False,Petrol,1.2,71000,4.0,Automatic,Front,5,Right,False,10556
14113,BMW,525,2004,Sedan,True,CNG,2.5,174000,6.0,Tiptronic,Rear,5,Right,False,10558
15994,HONDA,Elysion,2006,Minivan,False,CNG,3.0,122439,6.0,Automatic,Front,5,Right,False,10560
26017,HYUNDAI,Elantra,2017,Sedan,True,Petrol,1.6,107220,4.0,Automatic,Front,5,Left,False,10561
2430,MERCEDES-BENZ,E 350,2008,Sedan,True,Diesel,3.0,175614,6.0,Automatic,Rear,5,Left,False,10562
38609,HYUNDAI,H1,2016,Universal,True,Diesel,2.5,121000,4.0,Automatic,Front,5,Left,False,10563
10349,HYUNDAI,Sonata,2014,Sedan,True,LPG,2.0,430149,4.0,Automatic,Front,5,Left,False,10564
21940,SSANGYONG,Korando,2013,Pickup,True,Diesel,2.0,147219,4.0,Automatic,Front,5,Left,False,10565
17844,TOYOTA,Aqua,2013,Hatchback,True,Petrol,1.5,88300,4.0,Automatic,Front,5,Left,False,10566
1646,FORD,Fusion,2013,Sedan,True,Hybrid,2.0,174619,4.0,Automatic,Front,5,Left,False,10567
24462,MERCEDES-BENZ,E 350,2008,Sedan,True,Petrol,3.5,142000,6.0,Tiptronic,4x4,5,Left,False,10568
97219,MERCEDES-BENZ,CLS 450 CLS 400,2015,Sedan,True,Petrol,3.0,99000,6.0,Tiptronic,4x4,5,Left,True,10569
10492,TOYOTA,Prius,2008,Hatchback,False,Hybrid,1.5,278000,4.0,Automatic,Front,5,Right,False,10571
40769,MERCEDES-BENZ,CLS 55 AMG,2007,Sedan,True,Petrol,5.5,136851,8.0,Tiptronic,Rear,5,Left,False,10572
6586,MERCEDES-BENZ,C 200,1998,Universal,True,CNG,2.0,111111,4.0,Manual,Rear,5,Left,False,10574
9408,LINCOLN,Town Car,1999,Sedan,False,CNG,4.6,18000,8.0,Automatic,Rear,5,Left,False,10575
10036,MERCEDES-BENZ,A 200,2005,Hatchback,True,Petrol,2.0,123456,4.0,Tiptronic,Front,5,Left,False,10576
108371,FORD,Explorer,2018,Jeep,True,Petrol,2.3,25947,4.0,Automatic,Front,5,Left,False,10577
17562,FORD,Fusion 2015,2015,Sedan,False,Petrol,2.5,195200,4.0,Tiptronic,Front,5,Left,False,10578
18033,HONDA,Civic,2012,Sedan,True,Hybrid,1.5,202000,4.0,Variator,Front,5,Left,False,10579
1725,TOYOTA,Highlander,2010,Sedan,True,Hybrid,3.3,226198,6.0,Automatic,4x4,5,Left,False,10580
9408,TOYOTA,Camry,2014,Sedan,True,Petrol,2.5,128000,4.0,Tiptronic,Front,5,Left,False,10581
30856,SSANGYONG,REXTON,2013,Jeep,True,Diesel,2.0,126148,4.0,Automatic,Front,5,Left,False,10582
18817,TOYOTA,Camry,2013,Sedan,True,Petrol,2.5,86400,5.0,Tiptronic,Front,5,Left,False,10583
53314,BMW,535,2014,Sedan,True,Petrol,3.0,99200,6.0,Tiptronic,Rear,5,Left,True,10584
26657,FORD,Escape,2019,Jeep,False,Petrol,1.5,74000,8.0,Tiptronic,Front,5,Left,False,10585
15822,HYUNDAI,Genesis,2010,Coupe,True,Petrol,2.0,81384,4.0,Automatic,Front,5,Left,False,10586
22715,TOYOTA,Aqua,2012,Hatchback,True,Petrol,1.5,40740,4.0,Automatic,Front,5,Left,False,10587
1333,TOYOTA,Prius,2012,Hatchback,True,Hybrid,1.8,106280,4.0,Automatic,Front,5,Left,False,10590
19707,HYUNDAI,Elantra,2012,Sedan,True,Petrol,1.6,123000,4.0,Automatic,Front,5,Left,False,10591
16480,HYUNDAI,Elantra,2014,Sedan,True,Petrol,1.6,140765,4.0,Automatic,Front,5,Left,False,10592
5488,TOYOTA,Prius,2014,Hatchback,True,Hybrid,1.8,339710,4.0,Automatic,Front,5,Left,False,10593
2509,VOLVO,XC90,2013,Jeep,True,Petrol,3.2,169138,6.0,Automatic,4x4,5,Left,False,10594
15053,HYUNDAI,Santa FE,2010,Jeep,True,Diesel,2.2,70338,4.0,Automatic,Front,5,Left,False,10595
56136,MERCEDES-BENZ,E 300,2017,Sedan,True,Petrol,2.0,50963,4.0,Automatic,Rear,5,Left,False,10596
1646,MERCEDES-BENZ,GLE 350,2016,Jeep,True,Petrol,3.0,59099,6.0,Automatic,4x4,5,Left,False,10597
941,VOLKSWAGEN,Jetta,2014,Sedan,True,Diesel,1.8,69248,4.0,Automatic,Front,5,Left,False,10598
21326,MERCEDES-BENZ,CLA 250,2016,Sedan,True,Petrol,2.0,34058,4.0,Automatic,Front,5,Left,False,10599
31047,MERCEDES-BENZ,E 350,2014,Sedan,True,Diesel,3.5,132349,6.0,Automatic,4x4,5,Left,False,10600
7809,HYUNDAI,Sonata,2016,Sedan,True,LPG,2.0,503800,4.0,Automatic,Front,5,Left,False,10601
7213,HONDA,FIT,2003,Hatchback,False,Petrol,1.5,240000,4.0,Tiptronic,Front,5,Right,False,10602
42337,BMW,X6,2008,Jeep,True,Petrol,3.0,160350,6.0,Tiptronic,4x4,5,Left,True,10605
21768,CHEVROLET,Orlando,2012,Jeep,True,Diesel,2.0,153561,4.0,Automatic,Front,5,Left,False,10606
19130,TOYOTA,Tacoma,2013,Sedan,True,Petrol,4.0,57554,6.0,Automatic,4x4,5,Left,False,10607
4200,VOLKSWAGEN,Golf 3,1995,Sedan,False,Petrol,1.6,12333,4.0,Manual,Front,5,Left,False,10608
15681,SUBARU,XV,2014,Sedan,True,Hybrid,2.0,270472,4.0,Automatic,4x4,5,Left,False,10609
13172,FORD,Escape,2009,Jeep,True,Hybrid,2.5,164600,4.0,Automatic,Front,5,Left,False,10611
21012,KIA,Sportage EX,2014,Jeep,True,Petrol,2.4,90000,4.0,Tiptronic,4x4,5,Left,False,10613
9722,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,486563,4.0,Automatic,Front,5,Left,False,10614
51746,BMW,640,2012,Sedan,True,Petrol,3.0,190000,6.0,Tiptronic,Rear,5,Left,True,10615
7370,JEEP,Grand Cherokee,2005,Jeep,False,CNG,3.7,111111,6.0,Tiptronic,4x4,5,Left,False,10616
18817,BMW,330,2007,Cabriolet,True,Petrol,3.0,143000,6.0,Tiptronic,Rear,3,Left,False,10617
5645,CHEVROLET,Captiva,2007,Jeep,True,Diesel,2.0,48524,4.0,Automatic,Front,5,Left,False,10618
103491,OPEL,Combo,2008,Goods wagon,False,Diesel,1.3,230000,4.0,Manual,Front,3,Left,True,10619
13799,FORD,Transit Connect,2004,Goods wagon,False,Diesel,1.8,223000,4.0,Manual,Front,3,Left,False,10620
627,LEXUS,CT 200h,2012,Hatchback,True,Hybrid,1.8,192683,4.0,Automatic,Front,5,Left,False,10621
21326,TOYOTA,Camry,2013,Sedan,False,Petrol,2.5,204800,4.0,Automatic,Front,5,Left,False,10622
10192,LEXUS,ES 350,2015,Sedan,True,Hybrid,2.5,40386,4.0,Automatic,Front,5,Left,False,10623
31524,JEEP,Grand Cherokee,2011,Jeep,True,Diesel,3.0,199500,4.0,Automatic,Front,5,Left,False,10624
18000,HONDA,Elysion,2010,Minivan,False,Petrol,2.4,134000,4.0,Automatic,Front,5,Right,False,10625
13987,CHEVROLET,Cruze,2012,Sedan,True,Diesel,2.0,180000,4.0,Automatic,Front,5,Left,False,10626
13172,CHEVROLET,Cruze,2013,Sedan,False,Petrol,1.4,147000,4.0,Tiptronic,Front,5,Left,True,10627
23521,SUBARU,Outback,2013,Hatchback,True,Petrol,2.5,116800,4.0,Tiptronic,4x4,5,Left,False,10628
21739,CHEVROLET,Orlando,2014,Jeep,True,Diesel,2.0,177103,4.0,Automatic,Front,5,Left,False,10629
3058,FORD,Fusion,2014,Sedan,True,Petrol,2.0,151411,4.0,Automatic,Front,5,Left,False,10631
9095,TOYOTA,Vitz,2010,Sedan,False,Petrol,1.0,18000,3.0,Variator,Front,5,Right,False,10632
7700,NISSAN,Tiida,2005,Sedan,False,Petrol,1.5,154000,4.0,Automatic,Front,5,Right,False,10633
22649,SSANGYONG,REXTON,2011,Jeep,True,Diesel,2.0,131114,4.0,Automatic,Front,5,Left,False,10634
18660,HYUNDAI,H1,2011,Minivan,True,Diesel,2.5,55248,4.0,Automatic,Front,5,Left,False,10635
10663,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,310886,4.0,Automatic,Front,5,Left,False,10636
5175,OPEL,Omega c,2001,Sedan,False,Petrol,2.6,20000,6.0,Automatic,Rear,5,Left,False,10638
7213,SUBARU,Legacy,2002,Sedan,True,Petrol,3.0,187000,6.0,Automatic,4x4,5,Right,False,10639
16308,KIA,Optima EX,2013,Sedan,True,Petrol,2.4,92000,12.0,Tiptronic,Front,5,Left,False,10640
20071,TOYOTA,Prius,2013,Hatchback,False,Petrol,1.8,56000,4.0,Tiptronic,Front,5,Left,False,10641
48955,HYUNDAI,Santa FE,2015,Jeep,True,Diesel,2.0,80000,4.0,Automatic,Front,5,Left,False,10642
16465,HYUNDAI,Elantra Limited,2015,Sedan,True,Petrol,2.0,35167,4.0,Automatic,Front,5,Left,False,10643
40556,HYUNDAI,Tucson,2017,Jeep,True,Diesel,1.7,82430,4.0,Automatic,Front,5,Left,False,10645
14113,HONDA,CR-Z,2013,Coupe,False,Hybrid,1.5,90000,4.0,Manual,Front,3,Left,False,10646
34406,HYUNDAI,H1,2014,Minivan,True,Diesel,2.5,119884,4.0,Automatic,Front,5,Left,False,10647
52959,HYUNDAI,Sonata,2018,Sedan,True,Petrol,2.0,48605,4.0,Automatic,Front,5,Left,False,10648
17747,HYUNDAI,Tucson,2012,Jeep,True,Diesel,2.0,225117,4.0,Automatic,Front,5,Left,False,10649
17249,HYUNDAI,Elantra,2013,Sedan,False,Petrol,1.8,92800,4.0,Automatic,Front,5,Left,False,10651
39829,LEXUS,GX 460,2010,Jeep,True,Petrol,4.6,155821,8.0,Automatic,4x4,5,Left,False,10652
7840,MERCEDES-BENZ,CLK 200,2000,Coupe,False,CNG,2.0,145000,4.0,Tiptronic,Rear,3,Right,False,10653
8320,HYUNDAI,Elantra,2007,Sedan,True,Petrol,1.6,149691,4.0,Automatic,Front,5,Left,False,10654
11917,HONDA,FIT,2012,Hatchback,True,Hybrid,1.3,13000,4.0,Automatic,Front,5,Right,False,10655
48610,MERCEDES-BENZ,GL 350 Bluetec,2011,Jeep,True,Diesel,3.0,147500,6.0,Tiptronic,4x4,5,Left,True,10656
7119,HYUNDAI,Sonata,2010,Sedan,True,LPG,2.0,81248,4.0,Automatic,Front,5,Left,False,10657
4000,NISSAN,Micra,2003,Coupe,False,Petrol,1.2,12323,4.0,Manual,Front,3,Left,False,10658
20005,SSANGYONG,Actyon,2011,Jeep,True,Diesel,2.0,166850,4.0,Automatic,Front,5,Left,False,10659
13000,FORD,Transit,2000,Microbus,False,Diesel,2.4,250000,4.0,Manual,Rear,5,Left,True,10661
24283,CHEVROLET,Captiva,2014,Jeep,True,Diesel,2.0,146644,4.0,Automatic,Front,5,Left,False,10662
17484,HYUNDAI,Elantra,2011,Sedan,True,Petrol,1.6,103453,4.0,Automatic,Front,5,Left,False,10663
7213,NISSAN,Teana,2003,Sedan,False,Petrol,2.3,95000,6.0,Automatic,Front,5,Left,False,10664
3800,MERCEDES-BENZ,E 320,2000,Sedan,True,Diesel,3.2,1000,6.0,Tiptronic,Rear,5,Left,False,10665
15681,VOLKSWAGEN,Golf,2010,Hatchback,False,Petrol,2.0,1000,4.0,Manual,Front,5,Left,True,10666
4077,CHEVROLET,Volt,2013,Hatchback,True,Hybrid,1.4,196590,4.0,Automatic,Front,5,Left,False,10668
5018,HYUNDAI,Elantra,2013,Sedan,True,Petrol,1.8,294034,4.0,Automatic,Front,5,Left,False,10671
47042,BMW,535,2015,Sedan,True,Petrol,3.5,59200,6.0,Tiptronic,Rear,5,Left,True,10672
15053,FORD,C-MAX,2013,Sedan,True,Hybrid,2.0,173000,4.0,Automatic,Front,5,Left,False,10673
22580,NISSAN,Navara,2008,Pickup,False,Diesel,2.5,166000,4.0,Manual,4x4,5,Left,True,10674
13172,HYUNDAI,Accent,2011,Sedan,False,Petrol,1.6,109000,4.0,Tiptronic,Front,5,Left,False,10675
25089,FIAT,500 Abarth,2015,Hatchback,True,Petrol,1.4,28000,4.0,Manual,Front,3,Left,True,10676
6272,LEXUS,GX 470,2013,Jeep,True,Petrol,4.6,202651,8.0,Automatic,4x4,5,Left,False,10678
16894,HYUNDAI,Elantra,2010,Sedan,True,Petrol,1.6,71202,4.0,Automatic,Front,5,Left,False,10679
30151,HYUNDAI,Tucson,2015,Jeep,True,Diesel,2.0,143278,4.0,Automatic,Front,5,Left,False,10680
53154,HYUNDAI,Santa FE,2016,Jeep,True,Diesel,2.0,94259,4.0,Automatic,Front,5,Left,False,10681
7840,MERCEDES-BENZ,C 240,1997,Universal,False,CNG,2.4,280000,6.0,Manual,Rear,5,Left,False,10682
941,AUDI,Q5,2016,Jeep,True,Petrol,3.0,448982,6.0,Automatic,4x4,5,Left,False,10683
15800,KIA,Optima,2012,Sedan,False,Petrol,2.4,97000,4.0,Tiptronic,Front,5,Left,False,10684
1568,NISSAN,Tiida,2009,Hatchback,False,Petrol,1.5,95000,4.0,Automatic,Front,5,Right,False,10685
1411,MITSUBISHI,Mirage,2018,Sedan,True,Petrol,1.2,7430,3.0,Automatic,Front,5,Left,False,10687
30564,SSANGYONG,Actyon,2016,Jeep,True,Diesel,1.6,153404,4.0,Automatic,Front,5,Left,False,10688
88595,MERCEDES-BENZ,S 550,2016,Sedan,True,Petrol,4.6,27573,8.0,Automatic,4x4,5,Left,False,10690
1960,KIA,RIO,2013,Sedan,True,Petrol,1.6,53386,4.0,Automatic,Front,5,Left,False,10691
16621,MERCEDES-BENZ,E 350,2011,Sedan,True,Diesel,3.5,119379,6.0,Automatic,4x4,5,Left,False,10692
21009,FORD,Transit,2010,Goods wagon,False,Diesel,2.4,198000,4.0,Manual,Rear,5,Left,True,10693
24305,TOYOTA,Camry,2012,Sedan,True,Petrol,3.5,246400,6.0,Automatic,Front,5,Left,False,10694
15681,HYUNDAI,Sonata,2016,Sedan,True,LPG,2.0,317106,4.0,Automatic,Front,5,Left,False,10696
15681,LEXUS,GX 460,2010,Jeep,True,Petrol,4.6,275240,8.0,Automatic,4x4,5,Left,False,10697
549,SUBARU,Crosstrek,2019,Sedan,True,Petrol,2.0,7971,4.0,Automatic,4x4,5,Left,False,10699
12231,LEXUS,RX 450,2010,Jeep,True,Hybrid,3.5,413474,6.0,Automatic,Front,5,Left,False,10700
1490,LEXUS,CT 200h,2012,Hatchback,True,Hybrid,1.8,174106,4.0,Automatic,Front,5,Left,False,10701
15681,LEXUS,GX 460,2010,Jeep,True,Petrol,4.6,275240,8.0,Automatic,4x4,5,Left,False,10702
10663,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,310886,4.0,Automatic,Front,5,Left,False,10703
20385,TOYOTA,Prius,2012,Sedan,False,Petrol,1.8,190000,4.0,Automatic,Front,5,Left,False,10704
17876,HYUNDAI,Veloster,2011,Hatchback,True,Petrol,1.6,55000,4.0,Tiptronic,Front,5,Left,False,10705
627,CHEVROLET,Spark,2014,Hatchback,True,Petrol,1.2,131312,4.0,Automatic,Front,5,Left,False,10706
18817,VOLKSWAGEN,Jetta se,2014,Sedan,True,Petrol,1.8,72000,4.0,Automatic,Front,5,Left,True,10707
10036,HYUNDAI,Accent,2019,Sedan,True,Petrol,1.6,4621,4.0,Automatic,Front,5,Left,False,10708
15994,TOYOTA,Camry,2010,Sedan,False,Petrol,2.5,121000,4.0,Tiptronic,Front,5,Left,False,10709
64290,TOYOTA,4Runner,2016,Jeep,True,Petrol,4.0,48000,6.0,Automatic,4x4,5,Left,False,10710
36730,HYUNDAI,Tucson,2016,Jeep,True,Diesel,1.7,113006,4.0,Automatic,Front,5,Left,False,10712
